#ID                    add o tf ib tmrs a p e lo h tot alf b xv o p s  cl w d det cf trg SOU  U      l       b    ext  vc   Ak    stardens  a      b     J20     H20     K20     H-K    J-K     
2MASXJ03332861+5552571  8  0 0  0   0  0 0 0  9 9   0  8 1   1 0 0 0   3 5 0  0  0  0  0000  10   144.299  -0.116  0   1   0.90     3.68   17.6   13.7  14.578  13.232  12.538   0.69   2.04   
2MASXJ03333084+4828402  0  0 0  1   1  0 0 0  1 9   4  1 2   1 0 0 0   1 1 0  0  0  0  0000  9    148.602  -6.148  0   1   0.21     3.57   37.8   19.7  12.605  11.693  11.302   0.39   1.30   
2MASXJ03334905+5201071  0  1 0  1   0  0 0 0  9 9   0  1 1   1 0 0 0   4 4 0  8  0  0  7410  3    146.578  -3.237  0   1   0.43     3.65   30.2   28.4  12.748  11.719  11.279   0.44   1.47   
2MASXJ03345483+5349073  0  1 1  1   0  0 0 0  9 9   0  1 1   1 0 0 0   2 4 1  8  0  0  7332  10   145.665  -1.677  0   1   0.65     3.65   28.2   18.6  13.728  12.457  11.849   0.61   1.88   
2MASXJ03345508+4551520  0  0 0  1   1  0 0 0  1 9   4  1 2   1 0 0 0   3 4 0  0  0  0  0000  9    150.337  -8.129  0   1   0.18     3.49   43.2   30.2  12.094  11.233  10.866   0.37   1.23   
2MASXJ03352197+5503382  8  0 0  0   0  0 0 0  9 9   0  8 1   1 0 0 0   3 6 0  0  0  0  0000  10   144.994  -0.629  0   1   0.81     3.70   20.2   17.4  14.535  13.019  12.404   0.62   2.13   
2MASXJ03354096+4635530  0  0 0  1   1  0 0 0  1 9   4  1 2   1 0 0 0   1 2 0  0  0  0  0000  9    150.009  -7.458  0   1   0.22     3.51   38.4   20.0  12.364  11.564  11.226   0.34   1.14   
2MASXJ03360608+5416062  0  1 1  1   0  0 0 0  9 9   0  1 1   2 0 0 0   1 5 0  8  0  0  7628  10   145.544  -1.210  0   1   0.72     3.67   34.8   21.6  13.052  12.026  11.399   0.63   1.65   
2MASXJ03361815+4538151  0  0 0  1   1  0 0 0  9 1   1  1 2   1 0 0 0   1 1 0  0  0  0  0000  9    150.670  -8.169  0   1   0.22     3.48   46.2   41.6  11.602  10.733  10.386   0.35   1.22   
2MASXJ03362290+5048356  0  1 1  1   0  0 0 0  1 9   1  1 1   1 0 0 0   1 1 0  1  0  1  6849  3    147.611  -3.985  0   1   0.39     3.61   46.0   15.6  12.592  11.575  11.073   0.50   1.52   
2MASXJ03362571+5132236  0  1 0  1   0  0 0 0  9 9   0  1 1   1 0 0 0   4 5 0  8  0  0  7629  3    147.187  -3.390  0   1   0.55     3.58   40.2   28.1  12.412  11.294  10.840   0.45   1.57   
2MASXJ03362777+4830176  0  0 0  1   1  0 0 0  9 1   1  1 2   1 0 0 0   1 1 0  0  0  0  0000  9    148.984  -5.840  0   1   0.22     3.50   41.2   34.6  12.342  11.575  11.265   0.31   1.08   
2MASXJ03364414+5248386  0  1 0  1   0  0 0 0  9 9   0  1 1   1 0 0 0   1 5 0  8  0  0  7180  10   146.477  -2.335  0   1   0.58     3.65   47.0   41.4  12.265  11.199  10.677   0.52   1.59   
2MASXJ03370146+3204521  0  1 1  1   7  0 0 0  1 9   4  1 3   1 0 0 0   1 5 0  8  0  0  8378  8    159.240 -18.874  0   1   0.48     3.12   39.2   14.9  12.802  11.876  11.545   0.33   1.26   
